Date,Latitude,Longitude,Temperature,Humidity,Rainfall,Season,Soil_Type,Water_Liters
2023-01-24,8.0,76.0,26.4,81.61,12.95,Winter,Black,46.529999999997074
2023-01-25,8.0,76.0,27.29,73.34,2.65,Winter,Black,96974.81999999999
2023-01-26,8.0,76.0,27.17,71.24,1.03,Winter,Black,111071.52000000002
2023-01-27,8.0,76.0,27.07,68.85,0.06,Winter,Black,119416.05
2023-01-28,8.0,76.0,27.45,68.76,0.0,Winter,Black,121668.48000000001
2023-01-29,8.0,76.0,27.55,65.99,0.03,Winter,Black,121923.27000000002
2023-01-30,8.0,76.0,27.28,77.17,1.0,Winter,Black,111676.41
2023-01-31,8.0,76.0,26.81,80.75,5.59,Winter,Black,68154.74999999999
2023-02-01,8.0,76.0,26.83,79.35,3.58,Winter,Black,86372.55
2023-02-02,8.0,76.0,27.45,75.03,3.11,Winter,Black,93509.19
2023-02-03,8.0,76.0,27.16,72.85,1.51,Winter,Black,106663.05
2023-02-04,8.0,76.0,27.21,78.96,3.3,Winter,Black,90613.08
2023-02-05,8.0,76.0,27.36,74.98,0.15,Winter,Black,119745.54000000001
2023-02-06,8.0,76.0,27.34,73.58,0.0,Winter,Black,121043.34000000001
2023-02-07,8.0,76.0,27.5,72.92,0.07,Winter,Black,121151.16
2023-02-08,8.0,76.0,27.48,72.36,0.0,Winter,Black,121706.28000000001
2023-02-09,8.0,76.0,26.98,77.15,0.0,Winter,Black,119326.95
2023-02-10,8.0,76.0,27.22,73.03,0.0,Winter,Black,120518.19
2023-02-11,8.0,76.0,27.28,69.0,0.0,Winter,Black,120897.0
2023-02-12,8.0,76.0,28.09,62.52,0.0,Winter,Black,124716.95999999999
2023-02-13,8.0,76.0,27.43,68.1,0.0,Winter,Black,121596.3
2023-02-14,8.0,76.0,27.15,68.98,0.0,Winter,Black,120312.54000000001
2023-02-15,8.0,76.0,27.19,68.11,0.0,Winter,Black,120516.03000000001
2023-02-16,8.0,76.0,27.35,66.17,0.0,Winter,Black,121288.41
2023-02-17,8.0,76.0,27.11,70.94,0.0,Winter,Black,120079.62
2023-02-18,8.0,76.0,27.37,68.08,0.0,Winter,Black,121326.84000000001
2023-02-19,8.0,76.0,27.72,68.61,0.0,Winter,Black,122887.52999999998
2023-02-20,8.0,76.0,27.8,71.47,0.0,Winter,Black,123170.31000000003
2023-02-21,8.0,76.0,27.95,71.59,0.0,Winter,Black,123842.06999999999
2023-02-22,8.0,76.0,28.31,64.66,0.0,Winter,Black,125649.18
2023-02-23,8.0,76.0,27.86,64.02,0.0,Winter,Black,123641.45999999999
2023-02-24,8.0,76.0,27.93,69.73,0.0,Winter,Black,123802.29000000001
2023-02-25,8.0,76.0,28.22,72.1,0.04,Winter,Black,124683.3
2023-02-26,8.0,76.0,27.92,69.4,0.01,Winter,Black,123676.2
2023-02-27,8.0,76.0,28.15,59.64,0.0,Winter,Black,125064.71999999999
2023-02-28,8.0,76.0,28.51,64.85,0.29,Winter,Black,123934.05000000003
2023-03-01,8.0,76.0,28.57,76.31,2.71,Summer,Black,102114.63000000002
2023-03-02,8.0,76.0,28.07,75.87,0.01,Summer,Black,124176.51
2023-03-03,8.0,76.0,28.57,63.41,0.0,Summer,Black,126852.93000000001
2023-03-04,8.0,76.0,28.05,71.75,0.54,Summer,Black,119427.75000000003
2023-03-05,8.0,76.0,28.22,79.22,0.96,Summer,Black,116211.06000000001
2023-03-06,8.0,76.0,28.11,75.75,0.5,Summer,Black,119949.75
2023-03-07,8.0,76.0,28.17,73.88,0.26,Summer,Black,122430.24
2023-03-08,8.0,76.0,28.46,76.68,0.0,Summer,Black,125999.64000000001
2023-03-09,8.0,76.0,28.79,72.72,0.0,Summer,Black,127591.56
2023-03-10,8.0,76.0,28.59,75.61,0.0,Summer,Black,126613.53000000001
2023-03-11,8.0,76.0,28.8,70.48,0.0,Summer,Black,127697.04000000001
2023-03-12,8.0,76.0,28.89,71.5,0.16,Summer,Black,126634.5
2023-03-13,8.0,76.0,28.63,77.96,0.46,Summer,Black,122590.07999999999
2023-03-14,8.0,76.0,28.53,75.36,0.63,Summer,Black,120680.28000000001
2023-03-15,8.0,76.0,28.01,80.52,0.93,Summer,Black,115500.96
2023-03-16,8.0,76.0,28.16,78.17,2.49,Summer,Black,102199.41
2023-03-17,8.0,76.0,29.26,70.0,2.4,Summer,Black,108180.0
2023-03-18,8.0,76.0,29.04,75.55,2.37,Summer,Black,107310.15
2023-03-19,8.0,76.0,29.09,78.19,0.37,Summer,Black,125463.87000000002
2023-03-20,8.0,76.0,28.73,79.11,9.61,Summer,Black,40659.030000000006
2023-03-21,8.0,76.0,28.83,76.34,3.12,Summer,Black,99593.82
2023-03-22,8.0,76.0,28.63,71.68,0.0,Summer,Black,126899.64000000001
2023-03-23,8.0,76.0,28.97,71.97,0.0,Summer,Black,128421.81
2023-03-24,8.0,76.0,29.26,72.95,0.37,Summer,Black,126370.35000000003
2023-03-25,8.0,76.0,29.21,70.57,0.19,Summer,Black,127829.61
2023-03-26,8.0,76.0,28.7,74.25,0.53,Summer,Black,122375.25
2023-03-27,8.0,76.0,28.72,79.53,1.41,Summer,Black,114402.68999999999
2023-03-28,8.0,76.0,29.04,78.39,0.46,Summer,Black,124423.46999999999
2023-03-29,8.0,76.0,28.69,80.64,0.78,Summer,Black,119907.72000000002
2023-03-30,8.0,76.0,28.69,80.07,0.64,Summer,Black,121183.11
2023-03-31,8.0,76.0,28.99,76.61,0.21,Summer,Black,126496.52999999998
2023-04-01,8.0,76.0,28.86,77.15,0.42,Summer,Black,124006.95
2023-04-02,8.0,76.0,28.51,77.35,1.02,Summer,Black,117026.55000000002
2023-04-03,8.0,76.0,28.77,77.11,0.79,Summer,Black,120273.02999999998
2023-04-04,8.0,76.0,28.06,79.5,3.64,Summer,Black,91363.49999999999
2023-04-05,8.0,76.0,28.38,75.02,0.76,Summer,Black,118844.45999999999
2023-04-06,8.0,76.0,28.51,73.23,0.85,Summer,Black,118667.79000000001
2023-04-07,8.0,76.0,29.44,71.43,3.93,Summer,Black,95181.39000000001
2023-04-08,8.0,76.0,29.6,72.81,1.52,Summer,Black,117554.13000000002
2023-04-09,8.0,76.0,28.91,76.45,6.45,Summer,Black,69980.85
2023-04-10,8.0,76.0,29.12,78.15,4.21,Summer,Black,91039.94999999998
2023-04-11,8.0,76.0,29.4,76.24,0.36,Summer,Black,127001.52000000002
2023-04-12,8.0,76.0,28.86,81.59,0.0,Summer,Black,127667.06999999999
2023-04-13,8.0,76.0,29.76,72.96,0.0,Summer,Black,131950.08000000002
2023-04-14,8.0,76.0,29.9,77.1,0.0,Summer,Black,132468.30000000002
2023-04-15,8.0,76.0,29.67,79.08,0.0,Summer,Black,131379.84
2023-04-16,8.0,76.0,28.62,82.47,0.24,Summer,Black,124403.31
2023-04-17,8.0,76.0,28.74,79.92,0.13,Summer,Black,126002.16
2023-04-18,8.0,76.0,28.74,81.25,0.1,Summer,Black,126236.25
2023-04-19,8.0,76.0,29.26,77.66,0.2,Summer,Black,127773.18000000001
2023-04-20,8.0,76.0,29.51,77.43,0.31,Summer,Black,127914.39000000001
2023-04-21,8.0,76.0,29.7,78.25,1.54,Summer,Black,117677.25
2023-04-22,8.0,76.0,29.96,77.75,1.33,Summer,Black,120750.75
2023-04-23,8.0,76.0,29.91,79.86,0.6,Summer,Black,127038.78000000001
2023-04-24,8.0,76.0,29.67,78.93,2.54,Summer,Black,108523.89000000001
2023-04-25,8.0,76.0,28.96,78.13,4.63,Summer,Black,86540.49
2023-04-26,8.0,76.0,28.79,78.78,1.77,Summer,Black,111497.93999999999
2023-04-27,8.0,76.0,29.48,77.91,6.64,Summer,Black,70796.43000000001
2023-04-28,8.0,76.0,29.26,81.41,16.68,Summer,Black,0.0
2023-04-29,8.0,76.0,29.83,74.5,4.63,Summer,Black,90553.49999999999
2023-04-30,8.0,76.0,29.51,78.22,1.33,Summer,Black,118713.06
2023-05-01,8.0,76.0,28.92,81.76,14.76,Summer,Black,0.0
2023-05-02,8.0,76.0,29.23,76.7,37.17,Summer,Black,0.0
2023-05-03,8.0,76.0,29.32,80.64,11.3,Summer,Black,28062.719999999994
2023-05-04,8.0,76.0,28.29,82.48,2.66,Summer,Black,101138.04000000001
2023-05-05,8.0,76.0,29.13,76.06,4.89,Summer,Black,85021.37999999999
2023-05-06,8.0,76.0,29.59,72.58,3.35,Summer,Black,101045.34000000001
2023-05-07,8.0,76.0,29.61,74.71,9.17,Summer,Black,48697.829999999994
2023-05-08,8.0,76.0,29.15,80.12,4.25,Summer,Black,90761.75999999998
2023-05-09,8.0,76.0,29.58,77.56,3.76,Summer,Black,97175.88
2023-05-10,8.0,76.0,29.74,76.83,1.22,Summer,Black,120775.58999999998
2023-05-11,8.0,76.0,30.03,76.3,3.81,Summer,Black,98784.90000000001
2023-05-12,8.0,76.0,29.58,78.53,3.56,Summer,Black,98949.68999999999
2023-05-13,8.0,76.0,29.7,81.53,0.79,Summer,Black,124338.69
2023-05-14,8.0,76.0,29.43,82.68,1.53,Summer,Black,116432.64000000001
2023-05-15,8.0,76.0,29.57,84.87,1.43,Summer,Black,117903.51000000001
2023-05-16,8.0,76.0,29.95,81.2,3.0,Summer,Black,105582.59999999999
2023-05-17,8.0,76.0,30.69,74.67,3.99,Summer,Black,100178.91
2023-05-18,8.0,76.0,29.61,80.16,3.07,Summer,Black,103450.68
2023-05-19,8.0,76.0,29.33,79.74,4.71,Summer,Black,87442.01999999999
2023-05-20,8.0,76.0,29.56,80.25,3.96,Summer,Black,95213.24999999999
2023-05-21,8.0,76.0,30.0,76.65,2.37,Summer,Black,111600.45
2023-05-22,8.0,76.0,29.7,78.43,10.01,Summer,Black,41442.38999999999
2023-05-23,8.0,76.0,29.26,77.45,3.71,Summer,Black,96188.85000000002
2023-05-24,8.0,76.0,29.49,78.36,5.39,Summer,Black,82079.28000000001
2023-05-25,8.0,76.0,29.65,79.2,3.48,Summer,Black,99966.59999999999
2023-05-26,8.0,76.0,29.82,79.71,1.05,Summer,Black,122587.83000000002
2023-05-27,8.0,76.0,30.02,79.64,1.05,Summer,Black,123489.71999999999
2023-05-28,8.0,76.0,30.29,78.69,0.32,Summer,Black,131300.37
2023-05-29,8.0,76.0,29.98,80.72,1.42,Summer,Black,119950.56
2023-05-30,8.0,76.0,29.22,83.37,1.34,Summer,Black,117179.01000000001
2023-05-31,8.0,76.0,29.56,79.61,0.45,Summer,Black,126820.53000000001
2023-06-01,8.0,76.0,29.05,77.69,0.84,SW_Monsoon,Black,121067.37000000002
2023-06-02,8.0,76.0,29.33,81.81,2.23,SW_Monsoon,Black,109706.12999999999
2023-06-03,8.0,76.0,28.93,83.77,1.13,SW_Monsoon,Black,117753.21
2023-06-04,8.0,76.0,29.43,80.37,0.83,SW_Monsoon,Black,122795.01
2023-06-05,8.0,76.0,29.87,78.24,10.96,SW_Monsoon,Black,33662.520000000004
2023-06-06,8.0,76.0,29.64,79.73,11.89,SW_Monsoon,Black,24217.289999999994
2023-06-07,8.0,76.0,29.76,77.17,4.22,SW_Monsoon,Black,93856.41
2023-06-08,8.0,76.0,29.87,74.58,5.47,SW_Monsoon,Black,83171.34000000001
2023-06-09,8.0,76.0,29.36,82.0,9.81,SW_Monsoon,Black,41615.999999999985
2023-06-10,8.0,76.0,29.82,78.33,4.42,SW_Monsoon,Black,92295.09000000001
2023-06-11,8.0,76.0,29.96,77.76,5.34,SW_Monsoon,Black,84660.48
2023-06-12,8.0,76.0,29.65,80.46,7.76,SW_Monsoon,Black,61412.58
2023-06-13,8.0,76.0,29.53,82.16,8.32,SW_Monsoon,Black,55786.68000000001
2023-06-14,8.0,76.0,29.2,76.99,5.87,SW_Monsoon,Black,76491.27000000002
2023-06-15,8.0,76.0,29.07,85.12,23.7,SW_Monsoon,Black,0.0
2023-06-16,8.0,76.0,29.74,75.31,2.15,SW_Monsoon,Black,112446.62999999999
2023-06-17,8.0,76.0,29.79,74.21,5.21,SW_Monsoon,Black,85161.33
2023-06-18,8.0,76.0,28.95,81.73,12.54,SW_Monsoon,Black,15208.290000000012
2023-06-19,8.0,76.0,28.71,82.04,10.27,SW_Monsoon,Black,34549.92000000002
2023-06-20,8.0,76.0,28.64,79.4,0.29,SW_Monsoon,Black,124126.2
2023-06-21,8.0,76.0,28.54,83.22,1.6,SW_Monsoon,Black,111783.06
2023-06-22,8.0,76.0,29.28,78.92,0.5,SW_Monsoon,Black,125129.16
2023-06-23,8.0,76.0,29.0,80.39,3.18,SW_Monsoon,Black,99709.47
2023-06-24,8.0,76.0,28.67,84.52,8.13,SW_Monsoon,Black,53562.96
2023-06-25,8.0,76.0,28.75,79.01,4.22,SW_Monsoon,Black,89261.73
2023-06-26,8.0,76.0,28.03,85.48,68.01,SW_Monsoon,Black,0.0
2023-06-27,8.0,76.0,28.2,85.39,13.34,SW_Monsoon,Black,4534.470000000006
2023-06-28,8.0,76.0,28.11,83.35,0.58,SW_Monsoon,Black,119024.55
2023-06-29,8.0,76.0,28.09,83.63,3.56,SW_Monsoon,Black,92106.98999999999
2023-06-30,8.0,76.0,28.04,86.46,6.33,SW_Monsoon,Black,66875.58
2023-07-01,8.0,76.0,28.22,86.82,6.68,SW_Monsoon,Black,64525.85999999999
2023-07-02,8.0,76.0,28.48,79.93,22.28,SW_Monsoon,Black,0.0
2023-07-03,8.0,76.0,28.42,80.09,26.13,SW_Monsoon,Black,0.0
2023-07-04,8.0,76.0,28.4,82.72,90.23,SW_Monsoon,Black,0.0
2023-07-05,8.0,76.0,28.05,83.45,33.13,SW_Monsoon,Black,0.0
2023-07-06,8.0,76.0,27.84,83.35,3.52,SW_Monsoon,Black,91349.55
2023-07-07,8.0,76.0,27.22,85.46,26.72,SW_Monsoon,Black,0.0
2023-07-08,8.0,76.0,27.27,87.24,3.22,SW_Monsoon,Black,91379.51999999999
2023-07-09,8.0,76.0,27.27,88.01,6.01,SW_Monsoon,Black,66248.73
2023-07-10,8.0,76.0,27.31,89.35,5.18,SW_Monsoon,Black,73862.54999999999
2023-07-11,8.0,76.0,27.74,86.88,5.08,SW_Monsoon,Black,76764.23999999999
2023-07-12,8.0,76.0,27.94,86.59,0.9,SW_Monsoon,Black,115292.07
2023-07-13,8.0,76.0,27.78,86.78,4.05,SW_Monsoon,Black,86216.94
2023-07-14,8.0,76.0,27.75,83.54,1.35,SW_Monsoon,Black,110469.42
2023-07-15,8.0,76.0,27.46,86.88,2.57,SW_Monsoon,Black,98094.23999999999
2023-07-16,8.0,76.0,27.45,89.66,4.44,SW_Monsoon,Black,81144.17999999998
2023-07-17,8.0,76.0,27.75,89.91,2.76,SW_Monsoon,Black,97607.43000000001
2023-07-18,8.0,76.0,28.25,85.2,3.91,SW_Monsoon,Black,89634.6
2023-07-19,8.0,76.0,28.17,86.8,4.23,SW_Monsoon,Black,86351.40000000001
2023-07-20,8.0,76.0,28.12,88.06,19.18,SW_Monsoon,Black,0.0
2023-07-21,8.0,76.0,27.77,89.4,12.14,SW_Monsoon,Black,13291.199999999992
2023-07-22,8.0,76.0,27.76,86.99,11.85,SW_Monsoon,Black,15921.270000000006
2023-07-23,8.0,76.0,28.0,81.68,9.26,SW_Monsoon,Black,40454.64000000001
2023-07-24,8.0,76.0,27.91,83.09,4.73,SW_Monsoon,Black,80781.57
2023-07-25,8.0,76.0,28.06,84.03,9.83,SW_Monsoon,Black,35531.18999999999
2023-07-26,8.0,76.0,27.86,87.17,5.19,SW_Monsoon,Black,76306.41
2023-07-27,8.0,76.0,27.75,84.31,0.37,SW_Monsoon,Black,119268.63000000002
2023-07-28,8.0,76.0,27.2,88.57,0.47,SW_Monsoon,Black,115778.60999999999
2023-07-29,8.0,76.0,27.41,89.25,0.75,SW_Monsoon,Black,114185.25
2023-07-30,8.0,76.0,27.67,86.15,0.46,SW_Monsoon,Black,118048.95
2023-07-31,8.0,76.0,28.02,85.44,0.32,SW_Monsoon,Black,120903.12
2023-08-01,8.0,76.0,27.55,88.67,0.31,SW_Monsoon,Black,118790.91
2023-08-02,8.0,76.0,27.7,87.12,0.48,SW_Monsoon,Black,117977.76
2023-08-03,8.0,76.0,27.94,84.06,0.43,SW_Monsoon,Black,119590.38000000002
2023-08-04,8.0,76.0,27.99,86.53,1.54,SW_Monsoon,Black,109758.68999999999
2023-08-05,8.0,76.0,28.32,83.39,0.76,SW_Monsoon,Black,118348.46999999999
2023-08-06,8.0,76.0,28.33,83.77,0.57,SW_Monsoon,Black,120093.20999999999
2023-08-07,8.0,76.0,28.05,85.31,0.52,SW_Monsoon,Black,119241.63000000002
2023-08-08,8.0,76.0,27.55,88.5,4.21,SW_Monsoon,Black,83695.50000000001
2023-08-09,8.0,76.0,27.29,87.87,1.26,SW_Monsoon,Black,109092.51
2023-08-10,8.0,76.0,27.37,88.87,3.26,SW_Monsoon,Black,91425.51000000001
2023-08-11,8.0,76.0,27.61,89.33,7.09,SW_Monsoon,Black,58023.090000000004
2023-08-12,8.0,76.0,28.21,82.48,2.12,SW_Monsoon,Black,105638.04000000002
2023-08-13,8.0,76.0,28.65,75.64,0.03,SW_Monsoon,Black,126612.71999999999
2023-08-14,8.0,76.0,28.48,72.71,0.0,SW_Monsoon,Black,126196.83000000002
2023-08-15,8.0,76.0,28.52,71.84,0.05,SW_Monsoon,Black,125950.31999999999
2023-08-16,8.0,76.0,28.49,73.14,0.01,SW_Monsoon,Black,126140.21999999999
2023-08-17,8.0,76.0,27.81,83.57,0.28,SW_Monsoon,Black,120368.61
2023-08-18,8.0,76.0,27.94,83.18,1.31,SW_Monsoon,Black,111694.14000000001
2023-08-19,8.0,76.0,27.92,83.49,0.58,SW_Monsoon,Black,118165.77000000002
2023-08-20,8.0,76.0,28.18,83.34,0.03,SW_Monsoon,Black,124289.82000000002
2023-08-21,8.0,76.0,28.07,84.92,0.23,SW_Monsoon,Black,121952.16
2023-08-22,8.0,76.0,28.13,85.58,0.88,SW_Monsoon,Black,116354.33999999998
2023-08-23,8.0,76.0,28.0,85.48,0.85,SW_Monsoon,Black,116042.04000000001
2023-08-24,8.0,76.0,27.72,85.24,0.36,SW_Monsoon,Black,119198.51999999999
2023-08-25,8.0,76.0,28.26,80.41,0.1,SW_Monsoon,Black,124098.93000000001
2023-08-26,8.0,76.0,28.96,76.89,0.02,SW_Monsoon,Black,128063.97000000002
2023-08-27,8.0,76.0,28.94,79.24,0.1,SW_Monsoon,Black,127190.52000000002
2023-08-28,8.0,76.0,28.86,82.87,3.54,SW_Monsoon,Black,95772.51000000001
2023-08-29,8.0,76.0,27.8,86.73,19.78,SW_Monsoon,Black,0.0
2023-08-30,8.0,76.0,28.36,81.0,9.13,SW_Monsoon,Black,43262.999999999985
2023-08-31,8.0,76.0,28.91,77.89,12.69,SW_Monsoon,Black,13781.970000000005
2023-09-01,8.0,76.0,28.59,79.07,13.39,SW_Monsoon,Black,6010.1100000000015
2023-09-02,8.0,76.0,28.33,78.92,19.73,SW_Monsoon,Black,0.0
2023-09-03,8.0,76.0,28.09,80.05,25.52,SW_Monsoon,Black,0.0
2023-09-04,8.0,76.0,28.94,74.96,9.71,SW_Monsoon,Black,40816.079999999994
2023-09-05,8.0,76.0,28.99,77.33,3.37,SW_Monsoon,Black,98037.09000000001
2023-09-06,8.0,76.0,28.8,79.51,8.14,SW_Monsoon,Black,54193.22999999999
2023-09-07,8.0,76.0,28.51,77.58,4.56,SW_Monsoon,Black,85160.34000000001
2023-09-08,8.0,76.0,28.68,78.92,6.21,SW_Monsoon,Black,71039.16
2023-09-09,8.0,76.0,28.35,81.66,3.37,SW_Monsoon,Black,95040.18000000001
2023-09-10,8.0,76.0,28.49,76.2,2.42,SW_Monsoon,Black,104367.59999999999
2023-09-11,8.0,76.0,27.81,75.87,22.53,SW_Monsoon,Black,0.0
2023-09-12,8.0,76.0,28.42,75.6,4.3,SW_Monsoon,Black,87148.8
2023-09-13,8.0,76.0,28.66,79.46,4.69,SW_Monsoon,Black,84614.58000000002
2023-09-14,8.0,76.0,28.34,82.31,5.32,SW_Monsoon,Black,77427.62999999999
2023-09-15,8.0,76.0,28.42,76.93,4.79,SW_Monsoon,Black,82702.89
2023-09-16,8.0,76.0,27.95,81.04,6.87,SW_Monsoon,Black,61756.920000000006
2023-09-17,8.0,76.0,27.41,85.69,21.35,SW_Monsoon,Black,0.0
2023-09-18,8.0,76.0,27.28,86.25,6.31,SW_Monsoon,Black,63641.250000000015
2023-09-19,8.0,76.0,28.25,78.38,5.38,SW_Monsoon,Black,76588.73999999999
2023-09-20,8.0,76.0,27.84,82.37,6.01,SW_Monsoon,Black,68966.01000000001
2023-09-21,8.0,76.0,28.27,78.27,10.74,SW_Monsoon,Black,28441.710000000003
2023-09-22,8.0,76.0,27.38,84.89,19.31,SW_Monsoon,Black,0.0
2023-09-23,8.0,76.0,27.9,82.97,8.74,SW_Monsoon,Black,44649.80999999999
2023-09-24,8.0,76.0,28.16,83.14,18.69,SW_Monsoon,Black,0.0
2023-09-25,8.0,76.0,28.36,81.21,9.11,SW_Monsoon,Black,43437.33
2023-09-26,8.0,76.0,28.76,81.72,0.71,SW_Monsoon,Black,120823.56
2023-09-27,8.0,76.0,28.53,81.74,7.67,SW_Monsoon,Black,57148.02000000001
2023-09-28,8.0,76.0,28.34,80.22,31.56,SW_Monsoon,Black,0.0
2023-09-29,8.0,76.0,28.8,80.98,72.71,SW_Monsoon,Black,0.0
2023-09-30,8.0,76.0,28.5,80.23,8.77,SW_Monsoon,Black,47153.79
2023-10-01,8.0,76.0,27.95,85.44,16.81,NE_Monsoon,Black,0.0
2023-10-02,8.0,76.0,28.08,84.72,56.25,NE_Monsoon,Black,0.0
2023-10-03,8.0,76.0,28.69,82.24,19.42,NE_Monsoon,Black,0.0
2023-10-04,8.0,76.0,28.29,80.87,10.26,NE_Monsoon,Black,32781.50999999999
2023-10-05,8.0,76.0,27.05,87.79,12.49,NE_Monsoon,Black,6944.67
2023-10-06,8.0,76.0,27.98,83.61,17.36,NE_Monsoon,Black,0.0
2023-10-07,8.0,76.0,28.24,80.99,6.53,NE_Monsoon,Black,66123.26999999999
2023-10-08,8.0,76.0,28.08,80.1,2.72,NE_Monsoon,Black,99717.29999999999
2023-10-09,8.0,76.0,27.33,84.23,4.51,NE_Monsoon,Black,80120.79000000001
2023-10-10,8.0,76.0,28.19,81.36,3.82,NE_Monsoon,Black,90278.28
2023-10-11,8.0,76.0,27.48,84.35,8.61,NE_Monsoon,Black,43892.55000000001
2023-10-12,8.0,76.0,27.31,85.31,10.64,NE_Monsoon,Black,24831.629999999994
2023-10-13,8.0,76.0,27.34,82.83,10.75,NE_Monsoon,Black,24043.589999999997
2023-10-14,8.0,76.0,27.13,86.25,9.88,NE_Monsoon,Black,30836.249999999993
2023-10-15,8.0,76.0,27.46,82.96,23.03,NE_Monsoon,Black,0.0
2023-10-16,8.0,76.0,27.99,80.6,2.28,NE_Monsoon,Black,103258.8
2023-10-17,8.0,76.0,27.79,83.32,12.36,NE_Monsoon,Black,11565.360000000002
2023-10-18,8.0,76.0,27.59,84.16,90.31,NE_Monsoon,Black,0.0
2023-10-19,8.0,76.0,27.27,81.41,5.18,NE_Monsoon,Black,73896.93
2023-10-20,8.0,76.0,27.75,81.28,1.56,NE_Monsoon,Black,108640.43999999999
2023-10-21,8.0,76.0,28.47,76.74,4.32,NE_Monsoon,Black,87163.02
2023-10-22,8.0,76.0,27.42,82.87,15.08,NE_Monsoon,Black,0.0
2023-10-23,8.0,76.0,27.02,86.09,21.32,NE_Monsoon,Black,0.0
2023-10-24,8.0,76.0,27.45,80.92,2.25,NE_Monsoon,Black,101090.16
2023-10-25,8.0,76.0,27.81,81.47,1.6,NE_Monsoon,Black,108545.31
2023-10-26,8.0,76.0,28.13,78.63,5.01,NE_Monsoon,Black,79371.99
2023-10-27,8.0,76.0,28.05,78.57,5.87,NE_Monsoon,Black,71273.61000000002
2023-10-28,8.0,76.0,28.09,80.99,3.69,NE_Monsoon,Black,91008.27
2023-10-29,8.0,76.0,28.0,81.86,10.02,NE_Monsoon,Black,33609.78
2023-10-30,8.0,76.0,27.16,82.51,9.6,NE_Monsoon,Black,33592.23000000001
2023-10-31,8.0,76.0,28.23,77.51,8.3,NE_Monsoon,Black,50242.22999999999
2023-11-01,8.0,76.0,27.58,82.55,6.05,NE_Monsoon,Black,67431.15
2023-11-02,8.0,76.0,27.89,79.97,6.31,NE_Monsoon,Black,66555.81000000001
2023-11-03,8.0,76.0,27.73,82.93,21.74,NE_Monsoon,Black,0.0
2023-11-04,8.0,76.0,27.42,87.45,47.0,NE_Monsoon,Black,0.0
2023-11-05,8.0,76.0,27.37,79.14,28.66,NE_Monsoon,Black,0.0
2023-11-06,8.0,76.0,27.78,76.35,4.76,NE_Monsoon,Black,80108.55
2023-11-07,8.0,76.0,28.15,74.59,4.89,NE_Monsoon,Black,80651.07
2023-11-08,8.0,76.0,28.28,75.95,12.41,NE_Monsoon,Black,13519.350000000004
2023-11-09,8.0,76.0,27.09,80.8,8.68,NE_Monsoon,Black,41603.4
2023-11-10,8.0,76.0,28.22,78.98,5.06,NE_Monsoon,Black,79317.54000000001
2023-11-11,8.0,76.0,28.64,81.84,9.79,NE_Monsoon,Black,38560.32000000001
2023-11-12,8.0,76.0,28.25,78.8,6.1,NE_Monsoon,Black,70097.40000000001
2023-11-13,8.0,76.0,27.87,80.14,6.0,NE_Monsoon,Black,69251.22
2023-11-14,8.0,76.0,28.23,80.06,9.43,NE_Monsoon,Black,40003.38
2023-11-15,8.0,76.0,28.48,74.93,0.7,NE_Monsoon,Black,119836.89000000001
2023-11-16,8.0,76.0,28.17,78.24,0.91,NE_Monsoon,Black,116462.52000000002
2023-11-17,8.0,76.0,28.46,79.8,2.4,NE_Monsoon,Black,104315.40000000001
2023-11-18,8.0,76.0,28.89,77.39,3.64,NE_Monsoon,Black,95155.47
2023-11-19,8.0,76.0,28.73,78.35,30.18,NE_Monsoon,Black,0.0
2023-11-20,8.0,76.0,28.99,72.65,0.91,NE_Monsoon,Black,120303.45
2023-11-21,8.0,76.0,28.2,81.62,2.23,NE_Monsoon,Black,104626.26
2023-11-22,8.0,76.0,27.38,87.63,8.45,NE_Monsoon,Black,44793.99
2023-11-23,8.0,76.0,27.62,83.37,5.46,NE_Monsoon,Black,72899.01000000002
2023-11-24,8.0,76.0,27.93,83.33,6.61,NE_Monsoon,Black,63945.09
2023-11-25,8.0,76.0,28.23,81.41,3.57,NE_Monsoon,Black,92706.93
2023-11-26,8.0,76.0,28.95,83.05,5.02,NE_Monsoon,Black,82852.65000000001
2023-11-27,8.0,76.0,29.05,82.07,2.53,NE_Monsoon,Black,105739.11000000002
2023-11-28,8.0,76.0,28.79,80.05,5.37,NE_Monsoon,Black,79063.65
2023-11-29,8.0,76.0,28.96,77.77,1.55,NE_Monsoon,Black,114270.21
2023-11-30,8.0,76.0,28.38,79.54,1.39,NE_Monsoon,Black,113052.42
2023-12-01,8.0,76.0,28.46,74.83,5.53,NE_Monsoon,Black,76279.59000000001
2023-12-02,8.0,76.0,27.89,79.68,23.52,NE_Monsoon,Black,0.0
2023-12-03,8.0,76.0,28.88,79.94,4.4,NE_Monsoon,Black,88201.62
2023-12-04,8.0,76.0,28.77,83.62,3.41,NE_Monsoon,Black,96517.26000000001
2023-12-05,8.0,76.0,29.13,84.17,1.74,NE_Monsoon,Black,113152.41
2023-12-06,8.0,76.0,29.04,81.01,1.28,NE_Monsoon,Black,116972.73000000001
2023-12-07,8.0,76.0,28.4,81.66,1.09,NE_Monsoon,Black,115785.18
2023-12-08,8.0,76.0,28.33,85.24,17.04,NE_Monsoon,Black,0.0
2023-12-09,8.0,76.0,28.43,82.22,2.97,NE_Monsoon,Black,98985.06
