Date,Temperature,Humidity,Rainfall,Latitude,Longitude
2022-03-25,26.81,75.86,1.95,9.375,76.9
2022-03-26,27.19,73.28,0.73,9.375,76.9
2022-03-27,27.3,73.11,6.67,9.375,76.9
2022-03-28,27.36,74.95,7.94,9.375,76.9
2022-03-29,27.8,72.6,3.21,9.375,76.9
2022-03-30,27.61,72.96,2.59,9.375,76.9
2022-03-31,28.21,68.99,0.76,9.375,76.9
2022-04-01,27.34,74.76,4.7,9.375,76.9
2022-04-02,26.39,79.16,7.54,9.375,76.9
2022-04-03,26.68,77.71,7.25,9.375,76.9
2022-04-04,27.33,71.95,4.01,9.375,76.9
2022-04-05,26.9,73.57,7.78,9.375,76.9
2022-04-06,25.5,84.05,30.38,9.375,76.9
2022-04-07,26.82,76.4,2.24,9.375,76.9
2022-04-08,25.95,82.77,37.08,9.375,76.9
2022-04-09,25.23,87.06,32.37,9.375,76.9
2022-04-10,25.27,85.48,9.53,9.375,76.9
2022-04-11,25.72,85.42,26.6,9.375,76.9
2022-04-12,25.61,86.61,19.95,9.375,76.9
2022-04-13,24.54,89.74,17.96,9.375,76.9
2022-04-14,23.97,84.59,3.43,9.375,76.9
2022-04-15,25.31,84.85,0.88,9.375,76.9
2022-04-16,25.57,87.55,5.1,9.375,76.9
2022-04-17,25.7,88.17,8.47,9.375,76.9
2022-04-18,24.57,86.86,7.43,9.375,76.9
2022-04-19,24.9,88.61,2.75,9.375,76.9
2022-04-20,26.36,84.32,0.05,9.375,76.9
2022-04-21,26.34,86.1,1.5,9.375,76.9
2022-04-22,25.51,89.45,5.97,9.375,76.9
2022-04-23,25.33,81.71,19.74,9.375,76.9
2022-04-24,26.59,77.08,0.56,9.375,76.9
2022-04-25,26.36,81.9,0.14,9.375,76.9
2022-04-26,26.96,80.67,0.25,9.375,76.9
2022-04-27,27.19,78.13,0.8,9.375,76.9
2022-04-28,26.57,83.83,3.66,9.375,76.9
2022-04-29,26.5,87.41,2.61,9.375,76.9
2022-04-30,26.06,87.69,0.68,9.375,76.9
2022-05-01,26.09,88.06,4.18,9.375,76.9
2022-05-02,26.13,85.6,1.5,9.375,76.9
2022-05-03,26.12,88.39,0.97,9.375,76.9
2022-05-04,26.13,89.6,8.63,9.375,76.9
2022-05-05,25.72,88.19,3.99,9.375,76.9
2022-05-06,25.1,85.44,1.35,9.375,76.9
2022-05-07,26.11,82.52,0.16,9.375,76.9
2022-05-08,26.5,84.37,2.72,9.375,76.9
2022-05-09,25.48,91.01,9.64,9.375,76.9
2022-05-10,25.07,90.54,9.23,9.375,76.9
2022-05-11,25.01,88.87,10.53,9.375,76.9
2022-05-12,25.06,85.91,8.74,9.375,76.9
2022-05-13,24.66,86.85,3.59,9.375,76.9
2022-05-14,24.19,87.7,35.31,9.375,76.9
2022-05-15,24.31,89.36,18.64,9.375,76.9
2022-05-16,24.04,91.69,19.14,9.375,76.9
2022-05-17,24.81,89.67,18.74,9.375,76.9
2022-05-18,24.9,88.59,14.72,9.375,76.9
2022-05-19,24.54,87.52,18.74,9.375,76.9
2022-05-20,24.8,89.56,13.04,9.375,76.9
2022-05-21,25.02,89.91,6.77,9.375,76.9
2022-05-22,24.65,90.17,3.68,9.375,76.9
2022-05-23,24.93,91.85,10.92,9.375,76.9
2022-05-24,25.78,90.37,10.18,9.375,76.9
2022-05-25,25.91,89.83,8.04,9.375,76.9
2022-05-26,24.64,86.49,6.58,9.375,76.9
2022-05-27,24.32,87.25,4.75,9.375,76.9
2022-05-28,24.48,88.07,8.66,9.375,76.9
2022-05-29,24.62,87.77,13.05,9.375,76.9
2022-05-30,24.17,89.58,7.45,9.375,76.9
2022-05-31,24.42,88.1,5.57,9.375,76.9
2022-06-01,23.79,90.68,9.33,9.375,76.9
2022-06-02,24.63,88.18,7.5,9.375,76.9
2022-06-03,24.45,89.01,1.36,9.375,76.9
2022-06-04,25.21,88.15,2.76,9.375,76.9
2022-06-05,25.03,90.55,10.43,9.375,76.9
2022-06-06,25.15,88.61,9.08,9.375,76.9
2022-06-07,24.6,91.6,5.62,9.375,76.9
2022-06-08,24.88,89.0,1.45,9.375,76.9
2022-06-09,25.03,88.65,0.93,9.375,76.9
2022-06-10,24.79,88.25,18.35,9.375,76.9
2022-06-11,24.53,88.44,7.92,9.375,76.9
2022-06-12,22.8,88.41,9.42,9.375,76.9
2022-06-13,23.64,87.22,6.42,9.375,76.9
2022-06-14,24.4,88.26,2.9,9.375,76.9
2022-06-15,24.08,88.39,10.85,9.375,76.9
2022-06-16,23.88,90.24,13.15,9.375,76.9
2022-06-17,23.7,88.26,10.09,9.375,76.9
2022-06-18,23.79,88.39,2.84,9.375,76.9
2022-06-19,23.81,89.48,4.89,9.375,76.9
2022-06-20,24.35,85.69,4.86,9.375,76.9
2022-06-21,23.75,90.4,3.31,9.375,76.9
2022-06-22,24.09,87.31,3.38,9.375,76.9
2022-06-23,23.26,91.65,11.04,9.375,76.9
2022-06-24,23.83,90.5,17.37,9.375,76.9
2022-06-25,23.74,88.29,10.97,9.375,76.9
2022-06-26,24.1,88.71,0.82,9.375,76.9
2022-06-27,24.79,87.45,2.39,9.375,76.9
2022-06-28,23.86,90.61,12.76,9.375,76.9
2022-06-29,23.96,90.29,8.74,9.375,76.9
2022-06-30,23.62,91.26,17.97,9.375,76.9
2022-07-01,23.96,89.76,4.29,9.375,76.9
2022-07-02,23.63,90.55,7.58,9.375,76.9
2022-07-03,23.31,90.75,27.12,9.375,76.9
2022-07-04,23.13,91.04,14.93,9.375,76.9
2022-07-05,23.13,89.82,9.17,9.375,76.9
2022-07-06,22.93,91.51,11.73,9.375,76.9
2022-07-07,22.6,91.49,8.79,9.375,76.9
2022-07-08,22.97,88.98,10.35,9.375,76.9
2022-07-09,22.56,90.91,4.14,9.375,76.9
2022-07-10,23.07,90.48,9.85,9.375,76.9
2022-07-11,22.87,88.85,4.95,9.375,76.9
2022-07-12,22.85,90.84,1.73,9.375,76.9
2022-07-13,23.65,91.37,7.99,9.375,76.9
2022-07-14,23.92,90.63,4.2,9.375,76.9
2022-07-15,23.74,90.89,6.84,9.375,76.9
2022-07-16,23.71,92.11,7.27,9.375,76.9
2022-07-17,23.73,92.12,20.94,9.375,76.9
2022-07-18,22.71,90.71,22.29,9.375,76.9
2022-07-19,23.27,89.35,4.66,9.375,76.9
2022-07-20,23.43,94.56,3.72,9.375,76.9
2022-07-21,23.72,91.32,8.73,9.375,76.9
2022-07-22,23.61,90.06,5.52,9.375,76.9
2022-07-23,23.3,91.41,7.61,9.375,76.9
2022-07-24,23.22,89.92,8.32,9.375,76.9
2022-07-25,24.12,88.95,7.6,9.375,76.9
2022-07-26,23.46,89.19,3.19,9.375,76.9
2022-07-27,23.49,93.04,29.38,9.375,76.9
2022-07-28,24.53,88.75,5.45,9.375,76.9
2022-07-29,25.45,85.06,30.61,9.375,76.9
2022-07-30,25.17,87.69,18.6,9.375,76.9
2022-07-31,24.08,91.94,19.39,9.375,76.9
2022-08-01,23.59,94.4,74.63,9.375,76.9
2022-08-02,23.25,93.95,21.83,9.375,76.9
2022-08-03,23.33,95.02,16.86,9.375,76.9
2022-08-04,23.16,95.09,27.58,9.375,76.9
2022-08-05,23.34,92.73,3.32,9.375,76.9
2022-08-06,23.31,92.68,6.85,9.375,76.9
2022-08-07,22.8,93.28,5.18,9.375,76.9
2022-08-08,23.37,93.16,5.05,9.375,76.9
2022-08-09,23.43,92.14,1.96,9.375,76.9
2022-08-10,23.45,90.81,0.82,9.375,76.9
2022-08-11,23.77,90.6,1.25,9.375,76.9
2022-08-12,23.66,88.88,0.78,9.375,76.9
2022-08-13,23.54,90.06,0.03,9.375,76.9
2022-08-14,23.45,87.45,0.04,9.375,76.9
2022-08-15,24.58,86.62,0.01,9.375,76.9
2022-08-16,25.17,86.69,0.01,9.375,76.9
2022-08-17,24.38,90.4,0.02,9.375,76.9
2022-08-18,24.45,89.81,5.09,9.375,76.9
2022-08-19,23.84,89.27,3.82,9.375,76.9
2022-08-20,23.61,88.91,0.74,9.375,76.9
2022-08-21,23.52,89.75,11.96,9.375,76.9
2022-08-22,23.37,92.01,19.73,9.375,76.9
2022-08-23,22.78,91.21,6.56,9.375,76.9
2022-08-24,22.77,91.64,10.47,9.375,76.9
2022-08-25,22.91,91.64,3.53,9.375,76.9
2022-08-26,22.55,91.83,12.42,9.375,76.9
2022-08-27,21.6,91.89,21.89,9.375,76.9
2022-08-28,22.83,88.45,14.33,9.375,76.9
2022-08-29,22.97,91.81,22.4,9.375,76.9
2022-08-30,23.46,92.17,31.91,9.375,76.9
2022-08-31,24.0,89.75,34.73,9.375,76.9
2022-09-01,23.39,89.98,20.45,9.375,76.9
2022-09-02,23.23,92.74,3.92,9.375,76.9
2022-09-03,23.78,92.46,10.57,9.375,76.9
2022-09-04,23.83,93.07,10.7,9.375,76.9
2022-09-05,24.71,90.78,18.21,9.375,76.9
2022-09-06,23.25,91.19,14.84,9.375,76.9
2022-09-07,22.92,91.73,10.89,9.375,76.9
2022-09-08,22.75,91.37,5.34,9.375,76.9
2022-09-09,22.93,93.56,6.05,9.375,76.9
2022-09-10,23.66,91.72,5.36,9.375,76.9
2022-09-11,23.57,91.65,2.78,9.375,76.9
2022-09-12,23.66,90.39,2.01,9.375,76.9
2022-09-13,23.53,89.02,2.57,9.375,76.9
2022-09-14,23.94,88.8,1.72,9.375,76.9
2022-09-15,24.01,87.21,0.11,9.375,76.9
2022-09-16,23.79,88.64,0.28,9.375,76.9
2022-09-17,24.16,88.78,3.62,9.375,76.9
2022-09-18,23.84,90.32,2.39,9.375,76.9
2022-09-19,23.87,90.65,0.89,9.375,76.9
2022-09-20,23.88,89.29,0.53,9.375,76.9
2022-09-21,24.15,86.5,0.05,9.375,76.9
2022-09-22,23.77,85.85,0.05,9.375,76.9
2022-09-23,23.66,86.14,0.02,9.375,76.9
2022-09-24,23.8,86.31,0.02,9.375,76.9
2022-09-25,23.92,87.06,0.39,9.375,76.9
2022-09-26,24.61,86.85,0.94,9.375,76.9
2022-09-27,24.38,84.8,0.23,9.375,76.9
2022-09-28,23.99,86.82,0.57,9.375,76.9
2022-09-29,23.46,90.55,1.02,9.375,76.9
2022-09-30,23.38,90.25,2.71,9.375,76.9
2022-10-01,23.23,88.04,1.75,9.375,76.9
2022-10-02,23.0,89.27,10.28,9.375,76.9
2022-10-03,23.27,88.17,5.51,9.375,76.9
2022-10-04,23.75,90.83,1.9,9.375,76.9
2022-10-05,22.81,89.41,0.94,9.375,76.9
2022-10-06,23.22,89.2,0.22,9.375,76.9
2022-10-07,23.45,86.12,1.03,9.375,76.9
2022-10-08,23.75,85.53,0.79,9.375,76.9
2022-10-09,24.27,88.67,7.45,9.375,76.9
2022-10-10,23.7,86.78,9.98,9.375,76.9
2022-10-11,24.5,82.31,8.77,9.375,76.9
2022-10-12,24.57,87.34,7.26,9.375,76.9
2022-10-13,24.13,91.18,15.55,9.375,76.9
2022-10-14,23.97,89.11,8.41,9.375,76.9
2022-10-15,23.56,90.72,12.72,9.375,76.9
2022-10-16,24.19,89.0,15.29,9.375,76.9
2022-10-17,23.81,91.67,8.84,9.375,76.9
2022-10-18,22.91,95.02,13.92,9.375,76.9
2022-10-19,23.68,89.91,3.2,9.375,76.9
2022-10-20,23.65,90.04,8.72,9.375,76.9
2022-10-21,23.81,91.76,21.9,9.375,76.9
2022-10-22,24.56,86.26,3.83,9.375,76.9
2022-10-23,24.01,88.53,6.79,9.375,76.9
2022-10-24,23.86,90.36,5.51,9.375,76.9
2022-10-25,24.22,86.76,0.63,9.375,76.9
2022-10-26,24.69,84.1,0.56,9.375,76.9
2022-10-27,24.52,85.32,3.31,9.375,76.9
2022-10-28,24.62,78.62,2.82,9.375,76.9
2022-10-29,24.38,82.18,5.86,9.375,76.9
2022-10-30,23.88,88.13,5.16,9.375,76.9
2022-10-31,24.17,89.82,17.66,9.375,76.9
2022-11-01,23.15,94.43,20.79,9.375,76.9
2022-11-02,23.15,89.63,8.78,9.375,76.9
2022-11-03,23.51,90.24,12.48,9.375,76.9
2022-11-04,23.52,89.61,23.22,9.375,76.9
2022-11-05,23.18,90.19,20.61,9.375,76.9
2022-11-06,24.02,85.54,16.62,9.375,76.9
2022-11-07,24.3,86.56,4.31,9.375,76.9
2022-11-08,24.32,85.4,9.24,9.375,76.9
2022-11-09,24.17,85.04,5.28,9.375,76.9
2022-11-10,24.16,85.01,1.25,9.375,76.9
2022-11-11,22.88,92.43,17.48,9.375,76.9
2022-11-12,22.89,94.13,16.4,9.375,76.9
2022-11-13,22.78,94.41,6.86,9.375,76.9
2022-11-14,23.73,87.17,20.34,9.375,76.9
2022-11-15,23.53,89.09,4.36,9.375,76.9
2022-11-16,23.96,88.53,4.98,9.375,76.9
2022-11-17,23.29,91.93,2.97,9.375,76.9
2022-11-18,23.58,83.42,0.49,9.375,76.9
2022-11-19,23.01,79.81,0.04,9.375,76.9
2022-11-20,23.39,82.11,0.01,9.375,76.9
2022-11-21,22.74,85.41,0.0,9.375,76.9
2022-11-22,23.09,86.93,0.0,9.375,76.9
2022-11-23,22.75,84.97,0.0,9.375,76.9
2022-11-24,23.24,82.21,0.0,9.375,76.9
2022-11-25,24.0,84.77,0.0,9.375,76.9
2022-11-26,24.42,83.79,0.04,9.375,76.9
2022-11-27,24.1,87.64,14.0,9.375,76.9
2022-11-28,24.33,88.24,20.83,9.375,76.9
2022-11-29,23.85,91.13,12.81,9.375,76.9
2022-11-30,23.96,86.13,3.36,9.375,76.9
2022-12-01,23.6,86.07,0.43,9.375,76.9
2022-12-02,24.29,86.45,3.55,9.375,76.9
2022-12-03,23.97,88.62,6.74,9.375,76.9
2022-12-04,24.02,87.44,15.71,9.375,76.9
2022-12-05,23.99,87.78,1.33,9.375,76.9
2022-12-06,24.26,82.44,0.01,9.375,76.9
2022-12-07,23.37,87.85,0.11,9.375,76.9
2022-12-08,23.08,88.78,1.56,9.375,76.9
2022-12-09,21.84,86.99,5.62,9.375,76.9
2022-12-10,21.88,88.94,14.22,9.375,76.9
2022-12-11,23.21,92.08,21.85,9.375,76.9
2022-12-12,23.23,89.51,7.53,9.375,76.9
2022-12-13,23.34,84.95,1.06,9.375,76.9
2022-12-14,23.29,87.32,12.85,9.375,76.9
2022-12-15,23.49,83.4,1.04,9.375,76.9
2022-12-16,22.56,81.26,0.0,9.375,76.9
2022-12-17,22.71,83.1,0.0,9.375,76.9
2022-12-18,23.08,84.91,0.0,9.375,76.9
2022-12-19,22.66,80.75,0.14,9.375,76.9
2022-12-20,22.92,86.22,0.6,9.375,76.9
2022-12-21,24.33,81.54,0.01,9.375,76.9
2022-12-22,24.12,78.61,0.0,9.375,76.9
2022-12-23,23.78,73.77,0.0,9.375,76.9
2022-12-24,24.18,81.61,0.0,9.375,76.9
2022-12-25,24.01,87.46,4.89,9.375,76.9
2022-12-26,24.25,88.34,6.2,9.375,76.9
2022-12-27,24.04,88.69,3.57,9.375,76.9
2022-12-28,24.04,86.06,0.39,9.375,76.9
2022-12-29,23.43,83.93,0.02,9.375,76.9
2022-12-30,22.67,80.92,0.0,9.375,76.9
2022-12-31,22.45,76.45,0.0,9.375,76.9
2023-01-01,21.95,78.73,0.0,9.375,76.9
2023-01-02,21.2,78.93,0.0,9.375,76.9
2023-01-03,21.71,78.65,0.0,9.375,76.9
2023-01-04,22.31,79.11,0.0,9.375,76.9
2023-01-05,22.04,78.1,0.0,9.375,76.9
2023-01-06,22.8,81.22,0.0,9.375,76.9
2023-01-07,22.73,78.6,0.0,9.375,76.9
2023-01-08,23.21,79.92,0.0,9.375,76.9
2023-01-09,23.43,79.71,0.0,9.375,76.9
2023-01-10,22.21,72.93,0.0,9.375,76.9
2023-01-11,21.11,75.7,0.0,9.375,76.9
2023-01-12,21.26,73.76,0.0,9.375,76.9
2023-01-13,21.68,70.16,0.0,9.375,76.9
2023-01-14,21.76,73.26,0.0,9.375,76.9
2023-01-15,22.51,70.5,0.0,9.375,76.9
2023-01-16,22.66,72.07,0.0,9.375,76.9
2023-01-17,22.6,74.85,0.0,9.375,76.9
2023-01-18,21.73,75.46,0.0,9.375,76.9
2023-01-19,21.5,72.62,0.0,9.375,76.9
2023-01-20,21.53,73.38,0.0,9.375,76.9
2023-01-21,22.11,73.81,0.0,9.375,76.9
2023-01-22,21.81,75.47,0.0,9.375,76.9
2023-01-23,23.12,77.53,1.19,9.375,76.9
2023-01-24,22.62,88.82,13.9,9.375,76.9
2023-01-25,23.49,79.92,0.47,9.375,76.9
2023-01-26,23.24,73.01,0.01,9.375,76.9
2023-01-27,22.75,70.18,0.0,9.375,76.9
2023-01-28,22.44,65.73,0.0,9.375,76.9
2023-01-29,22.35,68.55,0.0,9.375,76.9
2023-01-30,23.57,78.92,1.97,9.375,76.9
2023-01-31,24.68,76.54,2.35,9.375,76.9
2023-02-01,22.83,74.61,0.16,9.375,76.9
2023-02-02,23.69,76.27,4.24,9.375,76.9
2023-02-03,23.72,81.14,3.99,9.375,76.9
2023-02-04,24.39,79.92,2.01,9.375,76.9
2023-02-05,24.93,66.67,0.0,9.375,76.9
2023-02-06,24.36,64.1,0.04,9.375,76.9
2023-02-07,24.91,61.94,0.0,9.375,76.9
2023-02-08,24.8,66.06,0.0,9.375,76.9
2023-02-09,24.38,65.52,0.0,9.375,76.9
2023-02-10,24.09,62.82,0.0,9.375,76.9
2023-02-11,24.0,59.68,0.0,9.375,76.9
2023-02-12,24.1,57.76,0.0,9.375,76.9
2023-02-13,23.27,52.46,0.0,9.375,76.9
2023-02-14,24.17,54.61,0.0,9.375,76.9
2023-02-15,24.94,55.27,0.0,9.375,76.9
2023-02-16,24.3,56.34,0.0,9.375,76.9
2023-02-17,24.63,54.43,0.0,9.375,76.9
2023-02-18,24.7,58.58,0.0,9.375,76.9
2023-02-19,25.51,58.41,0.0,9.375,76.9
2023-02-20,25.92,63.64,0.0,9.375,76.9
2023-02-21,26.32,62.81,0.0,9.375,76.9
2023-02-22,25.29,55.68,0.0,9.375,76.9
2023-02-23,24.81,51.85,0.0,9.375,76.9
2023-02-24,25.89,58.48,0.0,9.375,76.9
2023-02-25,26.51,55.19,0.0,9.375,76.9
2023-02-26,25.13,49.18,0.0,9.375,76.9
2023-02-27,24.58,49.75,0.0,9.375,76.9
2023-02-28,24.93,60.48,0.71,9.375,76.9
2023-03-01,26.25,63.2,0.31,9.375,76.9
2023-03-02,26.8,56.82,0.05,9.375,76.9
2023-03-03,25.7,47.83,0.0,9.375,76.9
2023-03-04,26.19,49.13,0.0,9.375,76.9
2023-03-05,26.48,63.38,1.86,9.375,76.9
2023-03-06,26.65,56.35,0.01,9.375,76.9
2023-03-07,26.83,55.29,0.0,9.375,76.9
2023-03-08,26.85,57.21,0.0,9.375,76.9
2023-03-09,26.16,55.81,0.0,9.375,76.9
2023-03-10,26.84,52.92,0.0,9.375,76.9
2023-03-11,26.73,56.72,0.0,9.375,76.9
2023-03-12,27.33,53.89,0.0,9.375,76.9
2023-03-13,27.79,58.26,0.01,9.375,76.9
2023-03-14,27.52,54.13,0.01,9.375,76.9
2023-03-15,27.74,61.04,1.38,9.375,76.9
2023-03-16,27.46,68.17,3.66,9.375,76.9
2023-03-17,27.42,71.71,8.27,9.375,76.9
2023-03-18,26.85,73.67,4.86,9.375,76.9
2023-03-19,26.9,73.58,2.83,9.375,76.9
2023-03-20,26.43,73.43,1.8,9.375,76.9
2023-03-21,26.18,69.77,1.93,9.375,76.9
2023-03-22,26.65,59.89,0.05,9.375,76.9
2023-03-23,26.72,62.65,0.28,9.375,76.9
2023-03-24,27.18,68.4,1.96,9.375,76.9
2023-03-25,27.48,69.1,2.58,9.375,76.9
2023-03-26,27.34,70.13,13.92,9.375,76.9
2023-03-27,27.25,73.95,5.71,9.375,76.9
2023-03-28,27.98,70.12,1.09,9.375,76.9
2023-03-29,27.41,71.54,0.29,9.375,76.9
2023-03-30,28.27,65.37,2.83,9.375,76.9
2023-03-31,28.1,67.89,2.29,9.375,76.9
2023-04-01,28.01,64.56,0.79,9.375,76.9
2023-04-02,26.71,73.74,5.04,9.375,76.9
2023-04-03,26.29,77.78,5.85,9.375,76.9
2023-04-04,26.1,78.62,4.78,9.375,76.9
2023-04-05,26.8,72.93,0.27,9.375,76.9
2023-04-06,27.65,70.88,4.86,9.375,76.9
2023-04-07,27.61,68.31,3.84,9.375,76.9
2023-04-08,27.56,61.04,0.65,9.375,76.9
2023-04-09,27.33,65.76,2.73,9.375,76.9
2023-04-10,27.94,63.28,1.87,9.375,76.9
2023-04-11,27.85,65.93,1.91,9.375,76.9
2023-04-12,28.47,63.43,0.0,9.375,76.9
2023-04-13,28.88,58.35,0.0,9.375,76.9
2023-04-14,28.03,64.3,0.0,9.375,76.9
2023-04-15,28.98,61.59,0.0,9.375,76.9
2023-04-16,27.18,62.97,0.0,9.375,76.9
2023-04-17,28.55,60.25,0.01,9.375,76.9
2023-04-18,29.54,60.89,0.02,9.375,76.9
2023-04-19,28.37,67.47,0.09,9.375,76.9
2023-04-20,28.43,70.25,0.37,9.375,76.9
2023-04-21,28.06,72.24,1.79,9.375,76.9
2023-04-22,28.68,67.82,0.98,9.375,76.9
2023-04-23,28.74,69.11,0.9,9.375,76.9
2023-04-24,28.33,72.9,4.0,9.375,76.9
2023-04-25,26.84,78.82,12.82,9.375,76.9
2023-04-26,25.67,84.92,26.33,9.375,76.9
2023-04-27,27.06,76.32,11.95,9.375,76.9
2023-04-28,26.12,77.47,10.49,9.375,76.9
2023-04-29,26.49,78.42,20.74,9.375,76.9
2023-04-30,26.51,81.03,4.97,9.375,76.9
2023-05-01,25.56,85.37,18.35,9.375,76.9
2023-05-02,25.08,88.84,24.92,9.375,76.9
2023-05-03,25.07,86.18,16.82,9.375,76.9
2023-05-04,24.29,88.24,0.54,9.375,76.9
2023-05-05,25.18,81.69,0.83,9.375,76.9
2023-05-06,25.36,79.67,2.69,9.375,76.9
2023-05-07,24.68,83.05,6.52,9.375,76.9
2023-05-08,25.76,76.69,5.94,9.375,76.9
2023-05-09,26.34,79.96,13.55,9.375,76.9
2023-05-10,26.19,86.26,4.15,9.375,76.9
2023-05-11,26.19,85.72,4.81,9.375,76.9
2023-05-12,24.83,83.48,3.72,9.375,76.9
2023-05-13,25.92,82.94,0.63,9.375,76.9
2023-05-14,26.45,85.19,0.15,9.375,76.9
2023-05-15,26.59,84.63,0.07,9.375,76.9
2023-05-16,27.76,78.36,0.03,9.375,76.9
2023-05-17,27.71,80.04,8.1,9.375,76.9
2023-05-18,27.01,83.0,3.18,9.375,76.9
2023-05-19,26.01,87.21,0.95,9.375,76.9
2023-05-20,26.72,81.06,2.08,9.375,76.9
2023-05-21,26.74,81.21,3.84,9.375,76.9
2023-05-22,26.12,86.3,12.12,9.375,76.9
2023-05-23,26.49,80.71,0.46,9.375,76.9
2023-05-24,26.45,83.52,2.55,9.375,76.9
2023-05-25,26.53,82.5,2.17,9.375,76.9
2023-05-26,26.51,81.83,3.89,9.375,76.9
2023-05-27,25.8,85.72,2.54,9.375,76.9
2023-05-28,25.9,87.51,0.72,9.375,76.9
2023-05-29,26.23,86.9,1.17,9.375,76.9
2023-05-30,26.37,84.49,2.0,9.375,76.9
2023-05-31,26.47,80.62,3.18,9.375,76.9
2023-06-01,25.83,83.03,0.53,9.375,76.9
2023-06-02,26.2,84.29,3.14,9.375,76.9
2023-06-03,26.16,81.02,0.72,9.375,76.9
2023-06-04,25.76,85.93,1.64,9.375,76.9
2023-06-05,25.44,88.91,6.33,9.375,76.9
2023-06-06,26.06,83.97,5.95,9.375,76.9
2023-06-07,25.51,88.27,24.88,9.375,76.9
2023-06-08,25.63,84.86,6.11,9.375,76.9
2023-06-09,25.7,87.07,6.04,9.375,76.9
2023-06-10,25.69,84.14,3.67,9.375,76.9
2023-06-11,25.94,83.78,0.69,9.375,76.9
2023-06-12,25.67,89.45,17.03,9.375,76.9
2023-06-13,25.49,89.25,9.93,9.375,76.9
2023-06-14,25.27,84.41,2.61,9.375,76.9
2023-06-15,25.81,85.72,1.08,9.375,76.9
2023-06-16,25.98,82.18,0.85,9.375,76.9
2023-06-17,25.35,87.16,13.89,9.375,76.9
2023-06-18,24.98,89.9,17.38,9.375,76.9
2023-06-19,25.17,82.06,0.87,9.375,76.9
2023-06-20,24.46,86.57,5.76,9.375,76.9
2023-06-21,24.98,86.58,10.65,9.375,76.9
2023-06-22,25.38,83.53,3.81,9.375,76.9
2023-06-23,24.72,85.48,0.71,9.375,76.9
2023-06-24,24.73,86.68,0.53,9.375,76.9
2023-06-25,24.84,86.3,12.45,9.375,76.9
2023-06-26,24.13,86.14,2.42,9.375,76.9
2023-06-27,23.61,90.08,20.33,9.375,76.9
2023-06-28,24.06,87.7,3.33,9.375,76.9
2023-06-29,24.66,87.82,5.86,9.375,76.9
2023-06-30,24.81,87.05,7.16,9.375,76.9
2023-07-01,25.1,87.28,1.87,9.375,76.9
2023-07-02,24.04,85.2,23.21,9.375,76.9
2023-07-03,23.66,90.95,43.54,9.375,76.9
2023-07-04,24.15,88.04,31.43,9.375,76.9
2023-07-05,23.66,91.65,37.5,9.375,76.9
2023-07-06,23.92,89.7,15.62,9.375,76.9
2023-07-07,23.72,89.52,16.5,9.375,76.9
2023-07-08,23.98,88.1,10.37,9.375,76.9
2023-07-09,23.94,87.3,2.08,9.375,76.9
2023-07-10,24.67,89.3,10.0,9.375,76.9
2023-07-11,24.16,91.0,6.3,9.375,76.9
2023-07-12,24.57,88.09,1.77,9.375,76.9
2023-07-13,23.8,89.78,4.93,9.375,76.9
2023-07-14,23.84,88.23,0.87,9.375,76.9
2023-07-15,24.37,87.48,1.2,9.375,76.9
2023-07-16,24.52,90.16,3.11,9.375,76.9
2023-07-17,24.56,90.34,0.58,9.375,76.9
2023-07-18,24.75,89.26,3.01,9.375,76.9
2023-07-19,24.59,89.65,4.61,9.375,76.9
2023-07-20,24.61,91.61,2.86,9.375,76.9
2023-07-21,24.46,90.73,0.61,9.375,76.9
2023-07-22,23.99,89.34,4.27,9.375,76.9
2023-07-23,23.18,90.97,24.62,9.375,76.9
2023-07-24,23.54,91.16,13.67,9.375,76.9
2023-07-25,23.57,91.49,8.1,9.375,76.9
2023-07-26,23.62,89.73,5.49,9.375,76.9
2023-07-27,24.1,87.17,0.53,9.375,76.9
2023-07-28,23.9,86.28,0.08,9.375,76.9
2023-07-29,24.29,87.34,0.02,9.375,76.9
2023-07-30,24.42,86.51,0.01,9.375,76.9
2023-07-31,24.68,86.56,0.03,9.375,76.9
2023-08-01,24.56,87.09,0.01,9.375,76.9
2023-08-02,24.31,87.63,0.09,9.375,76.9
2023-08-03,24.57,87.38,0.96,9.375,76.9
2023-08-04,24.97,87.23,1.71,9.375,76.9
2023-08-05,24.71,85.94,0.23,9.375,76.9
2023-08-06,24.88,86.39,1.85,9.375,76.9
2023-08-07,24.91,87.39,1.1,9.375,76.9
2023-08-08,24.72,88.2,12.29,9.375,76.9
2023-08-09,24.28,89.45,4.92,9.375,76.9
2023-08-10,24.79,88.38,3.01,9.375,76.9
2023-08-11,25.07,88.52,4.56,9.375,76.9
2023-08-12,24.68,87.22,10.5,9.375,76.9
2023-08-13,25.0,85.46,4.93,9.375,76.9
2023-08-14,23.95,87.74,0.11,9.375,76.9
2023-08-15,24.13,86.04,0.63,9.375,76.9
2023-08-16,24.43,83.32,0.09,9.375,76.9
2023-08-17,24.71,85.07,0.11,9.375,76.9
2023-08-18,24.64,86.43,1.28,9.375,76.9
2023-08-19,24.61,85.36,1.01,9.375,76.9
2023-08-20,25.2,84.47,0.34,9.375,76.9
2023-08-21,25.5,84.72,0.22,9.375,76.9
2023-08-22,25.33,86.45,2.15,9.375,76.9
2023-08-23,25.09,84.84,3.08,9.375,76.9
